station,date,hour,pwv_rad,pwv_ours,pwv_gpt3
bjfs,2019-04-05,12,9.241,9.718,9.461
bjfs,2019-04-06,12,7.912,7.239,7.053
bjfs,2019-04-07,12,7.970,11.167,10.888
bjfs,2019-04-08,12,11.532,15.706,15.325
bjfs,2019-04-09,12,13.161,14.530,14.188
bjfs,2019-04-10,12,7.308,11.460,11.199
bjfs,2019-04-11,12,8.766,11.187,10.940
bjfs,2019-04-12,12,13.229,14.576,14.266
bjfs,2019-04-13,12,7.204,5.085,4.980
bjfs,2019-04-14,12,6.472,7.160,7.018
bjfs,2019-04-15,12,8.617,8.545,8.382
bjfs,2019-04-16,12,13.342,15.777,15.487
bjfs,2019-04-17,12,18.306,13.646,13.405
bjfs,2019-04-18,12,14.882,18.020,17.715
bjfs,2019-04-20,12,17.510,18.110,17.829
bjfs,2019-04-23,12,27.863,23.117,22.808
bjfs,2019-04-24,12,26.241,27.905,27.553
bjfs,2019-04-25,12,11.464,17.723,17.512
bjfs,2019-04-26,12,11.216,15.146,14.976
bjfs,2019-04-27,12,15.360,20.858,20.639
bjfs,2019-04-28,12,19.661,24.794,24.551
bjfs,2019-04-29,12,16.744,17.208,17.051
bjfs,2019-04-30,12,7.381,6.367,6.314
bjfs,2019-05-01,12,6.242,6.429,6.245
bjfs,2019-05-02,12,7.901,9.294,9.034
bjfs,2019-05-03,12,16.218,18.533,18.027
bjfs,2019-05-04,12,20.421,22.954,22.342
bjfs,2019-05-05,12,6.541,12.529,12.203
bjfs,2019-05-06,12,6.622,10.378,10.115
bjfs,2019-05-08,12,14.299,11.822,11.538
bjfs,2019-05-09,12,9.614,10.169,9.931
bjfs,2019-05-10,12,13.277,19.409,18.968
bjfs,2019-05-11,12,19.785,24.656,24.111
bjfs,2019-05-12,12,9.121,10.503,10.278
bjfs,2019-05-13,12,7.084,9.036,8.848
bjfs,2019-05-14,12,12.169,13.886,13.604
bjfs,2019-05-15,12,23.088,21.896,21.466
bjfs,2019-05-16,12,20.426,15.828,15.527
bjfs,2019-05-18,12,31.974,31.646,31.082
bjfs,2019-05-19,12,9.186,9.045,8.889
bjfs,2019-05-20,12,8.965,9.083,8.932
bjfs,2019-05-21,12,12.917,10.086,9.924
bjfs,2019-05-22,12,14.827,14.204,13.984
bjfs,2019-05-23,12,15.097,14.602,14.384
bjfs,2019-05-24,12,14.948,17.937,17.680
bjfs,2019-05-25,12,32.789,28.102,27.714
bjfs,2019-05-26,12,25.787,20.302,20.033
bjfs,2019-05-27,12,10.433,13.712,13.538
bjfs,2019-05-28,12,13.274,13.472,13.308
bjfs,2019-05-29,12,16.322,21.612,21.360
bjfs,2019-05-30,12,6.881,5.946,5.880
bjfs,2019-05-31,12,9.682,12.760,12.625
bjfs,2019-06-01,12,23.159,27.829,27.196
bjfs,2019-06-02,12,28.779,25.929,25.353
bjfs,2019-06-03,12,21.895,19.199,18.782
bjfs,2019-06-05,12,26.499,33.348,32.655
bjfs,2019-06-06,12,36.391,33.053,32.382
bjfs,2019-06-07,12,29.225,37.317,36.577
bjfs,2019-06-08,12,17.673,16.084,15.773
bjfs,2019-06-09,12,20.920,24.924,24.452
bjfs,2019-06-10,12,23.590,26.857,26.360
bjfs,2019-06-11,12,30.490,28.737,28.218
bjfs,2019-06-12,12,37.410,39.911,39.207
bjfs,2019-06-13,12,28.259,28.452,27.962
bjfs,2019-06-14,12,15.804,21.316,20.958
bjfs,2019-06-15,12,26.317,33.616,33.065
bjfs,2019-06-16,12,32.301,37.985,37.377
bjfs,2019-06-17,12,34.225,35.335,34.783
bjfs,2019-06-18,12,39.126,38.370,37.786
bjfs,2019-06-19,12,38.399,40.696,40.091
bjfs,2019-06-20,12,32.169,33.358,32.874
bjfs,2019-06-21,12,41.626,40.563,39.989
bjfs,2019-06-23,12,30.180,31.937,31.507
bjfs,2019-06-25,12,39.623,34.348,33.907
bjfs,2019-06-26,12,40.524,39.693,39.196
bjfs,2019-06-27,12,37.318,37.092,36.639
bjfs,2019-06-28,12,31.126,30.005,29.647
bjfs,2019-06-29,12,24.132,20.369,20.132
bjfs,2019-06-30,12,20.474,19.582,19.360
bjfs,2019-07-01,12,26.361,31.583,31.073
bjfs,2019-07-02,12,38.696,35.103,34.545
bjfs,2019-07-03,12,27.493,27.910,27.473
bjfs,2019-07-04,12,40.683,47.528,46.795
bjfs,2019-07-05,12,43.369,36.800,36.241
bjfs,2019-07-06,12,42.612,41.494,40.872
bjfs,2019-07-07,12,40.031,39.566,38.981
bjfs,2019-07-09,12,42.002,41.235,40.641
bjfs,2019-07-10,12,37.143,38.657,38.107
bjfs,2019-07-11,12,35.603,39.026,38.478
bjfs,2019-07-12,12,34.642,36.359,35.853
bjfs,2019-07-13,12,38.101,39.676,39.130
bjfs,2019-07-14,12,33.252,38.639,38.112
bjfs,2019-07-15,12,37.255,38.979,38.453
bjfs,2019-07-16,12,42.834,49.863,49.195
bjfs,2019-07-17,12,52.117,54.753,54.026
bjfs,2019-07-18,12,51.990,49.818,49.160
bjfs,2019-07-19,12,60.268,61.275,60.471
bjfs,2019-07-21,12,34.707,35.700,35.236
bjfs,2019-07-22,12,67.688,68.737,67.847
bjfs,2019-07-23,12,41.857,41.335,40.801
bjfs,2019-07-24,12,46.040,42.502,41.954
bjfs,2019-07-25,12,51.203,45.641,45.053
bjfs,2019-07-27,12,51.578,56.349,55.623
bjfs,2019-07-29,12,57.226,37.422,36.938
bjfs,2019-07-30,12,47.906,40.392,39.867
bjfs,2019-07-31,12,37.944,38.582,38.079
bjfs,2019-08-01,12,35.535,41.116,40.821
bjfs,2019-08-02,12,45.606,42.026,41.721
bjfs,2019-08-03,12,46.778,51.359,50.981
bjfs,2019-08-05,12,51.593,48.246,47.881
bjfs,2019-08-06,12,50.930,48.647,48.272
bjfs,2019-08-07,12,42.428,48.380,48.001
bjfs,2019-08-08,12,48.886,51.082,50.674
bjfs,2019-08-09,12,57.454,51.039,50.623
bjfs,2019-08-10,12,46.107,43.307,42.947
bjfs,2019-08-11,12,58.696,51.231,50.794
bjfs,2019-08-12,12,53.826,47.833,47.416
bjfs,2019-08-13,12,45.252,50.677,50.224
bjfs,2019-08-14,12,22.866,27.174,26.925
bjfs,2019-08-15,12,24.109,26.081,25.836
bjfs,2019-08-16,12,22.023,14.838,14.695
bjfs,2019-08-17,12,20.208,19.123,18.934
bjfs,2019-08-18,12,30.508,31.608,31.286
bjfs,2019-08-19,12,38.012,42.890,42.441
bjfs,2019-08-20,12,43.483,40.800,40.360
bjfs,2019-08-22,12,22.874,23.276,23.011
bjfs,2019-08-23,12,30.644,34.671,34.265
bjfs,2019-08-24,12,21.434,30.266,29.900
bjfs,2019-08-25,12,21.551,26.131,25.805
bjfs,2019-08-26,12,39.850,36.786,36.315
bjfs,2019-08-27,12,20.430,18.746,18.499
bjfs,2019-08-28,12,17.271,15.947,15.731
bjfs,2019-08-29,12,22.291,24.876,24.528
bjfs,2019-08-30,12,19.706,20.458,20.163
bjfs,2019-08-31,12,25.377,32.058,31.583
bjfs,2019-09-01,12,24.627,27.232,26.977
bjfs,2019-09-02,12,23.254,27.185,26.918
bjfs,2019-09-03,12,25.296,25.358,25.097
bjfs,2019-09-04,12,24.340,30.794,30.462
bjfs,2019-09-05,12,23.505,22.190,21.940
bjfs,2019-09-06,12,23.994,22.714,22.447
bjfs,2019-09-07,12,26.202,23.166,22.881
bjfs,2019-09-08,12,28.354,28.842,28.473
bjfs,2019-09-09,12,45.267,50.895,50.216
bjfs,2019-09-10,12,40.817,42.845,42.250
bjfs,2019-09-11,12,35.953,41.379,40.781
bjfs,2019-09-12,12,42.513,48.932,48.197
bjfs,2019-09-13,12,24.675,22.389,22.039
bjfs,2019-09-14,12,20.251,23.026,22.654
bjfs,2019-09-15,12,18.644,17.752,17.454
bjfs,2019-09-16,12,17.331,26.996,26.526
bjfs,2019-09-17,12,17.007,12.149,11.930
bjfs,2019-09-18,12,11.567,17.468,17.143
bjfs,2019-09-19,12,22.914,28.221,27.677
bjfs,2019-09-20,12,26.235,29.729,29.136
bjfs,2019-09-21,12,23.632,29.369,28.764
bjfs,2019-09-23,12,16.970,18.882,18.467
bjfs,2019-09-24,12,19.200,24.915,24.351
bjfs,2019-09-25,12,13.690,19.878,19.414
bjfs,2019-09-27,12,18.083,23.766,23.178
bjfs,2019-09-28,12,20.385,23.484,22.886
bjfs,2019-09-29,12,21.433,24.978,24.324
bjfs,2019-09-30,12,24.317,27.140,26.409
bjfs,2019-10-01,12,24.213,26.581,26.518
bjfs,2019-10-02,12,22.809,22.509,22.439
bjfs,2019-10-03,12,22.988,26.395,26.292
bjfs,2019-10-04,12,16.072,21.817,21.715
bjfs,2019-10-05,12,10.539,14.084,14.007
bjfs,2019-10-08,12,9.342,11.058,10.971
bjfs,2019-10-09,12,20.398,18.276,18.118
bjfs,2019-10-10,12,20.349,17.422,17.257
bjfs,2019-10-11,12,18.986,21.281,21.062
bjfs,2019-10-12,12,18.977,22.367,22.118
bjfs,2019-10-13,12,13.566,15.716,15.528
bjfs,2019-10-14,12,6.019,11.035,10.894
bjfs,2019-10-15,12,11.157,16.760,16.532
bjfs,2019-10-16,12,15.911,20.089,19.798
bjfs,2019-10-17,12,18.363,20.147,19.839
bjfs,2019-10-18,12,16.422,17.760,17.473
bjfs,2019-10-20,12,8.521,8.608,8.454
bjfs,2019-10-22,12,15.944,15.491,15.188
bjfs,2019-10-23,12,19.679,17.550,17.192
bjfs,2019-10-24,12,6.379,6.757,6.613
bjfs,2019-10-25,12,6.228,7.361,7.198
bjfs,2019-10-26,12,9.242,5.719,5.587
bjfs,2019-10-27,12,9.517,3.526,3.442
bjfs,2019-10-28,12,5.089,3.801,3.707
bjfs,2019-10-29,12,9.112,7.241,7.056
bjfs,2019-10-30,12,8.340,4.378,4.263
bjfs,2019-10-31,12,9.490,8.193,7.970
bjfs,2019-11-01,12,17.426,21.343,21.195
bjfs,2019-11-02,12,22.382,21.035,20.870
bjfs,2019-11-03,12,18.322,18.299,18.139
bjfs,2019-11-04,12,14.893,12.078,11.963
bjfs,2019-11-05,12,15.072,13.833,13.688
bjfs,2019-11-06,12,16.994,14.312,14.151
bjfs,2019-11-07,12,6.929,7.714,7.620
bjfs,2019-11-08,12,10.942,6.623,6.537
bjfs,2019-11-09,12,21.971,18.450,18.195
bjfs,2019-11-10,12,7.904,3.486,3.435
bjfs,2019-11-11,12,9.063,7.850,7.729
bjfs,2019-11-12,12,12.396,9.445,9.290
bjfs,2019-11-13,12,3.924,4.830,4.747
bjfs,2019-11-14,12,6.988,2.250,2.210
bjfs,2019-11-15,12,10.144,8.139,7.986
bjfs,2019-11-16,12,11.278,11.815,11.584
bjfs,2019-11-17,12,2.615,2.144,2.101
bjfs,2019-11-18,12,2.397,2.822,2.762
bjfs,2019-11-20,12,6.582,7.684,7.509
bjfs,2019-11-21,12,13.295,10.533,10.285
bjfs,2019-11-22,12,18.302,16.370,15.973
bjfs,2019-11-23,12,14.415,10.944,10.670
bjfs,2019-11-24,12,2.526,6.727,6.553
bjfs,2019-11-25,12,2.873,4.946,4.814
bjfs,2019-11-26,12,4.848,6.612,6.432
bjfs,2019-11-27,12,3.463,8.132,7.905
bjfs,2019-11-28,12,6.571,10.056,9.767
bjfs,2019-11-29,12,13.107,15.920,15.453
bjfs,2019-11-30,12,3.378,4.267,4.139
bjfs,2019-12-01,12,3.483,3.827,3.792
bjfs,2019-12-02,12,4.612,3.590,3.555
bjfs,2019-12-03,12,5.380,4.898,4.846
bjfs,2019-12-04,12,5.409,6.325,6.255
bjfs,2019-12-05,12,3.108,9.310,9.201
bjfs,2019-12-06,12,4.979,5.842,5.770
bjfs,2019-12-07,12,4.296,5.515,5.443
bjfs,2019-12-08,12,6.937,5.251,5.180
bjfs,2019-12-09,12,6.898,4.702,4.635
bjfs,2019-12-10,12,3.725,2.623,2.584
shao,2019-01-01,0,8.269,13.404,13.333
shao,2019-01-02,0,15.126,18.685,18.582
shao,2019-01-03,0,13.242,16.437,16.344
shao,2019-01-06,0,9.959,11.484,11.414
shao,2019-01-07,0,11.927,17.853,17.742
shao,2019-01-08,0,11.596,15.042,14.946
shao,2019-01-09,0,21.811,25.008,24.846
shao,2019-01-10,0,21.606,24.375,24.215
shao,2019-01-11,0,25.140,25.414,25.245
shao,2019-01-13,0,6.633,9.155,9.093
shao,2019-01-14,0,13.388,13.279,13.189
shao,2019-01-15,0,17.184,18.327,18.201
shao,2019-01-16,0,10.316,12.419,12.333
shao,2019-01-17,0,4.618,7.041,6.992
shao,2019-01-18,0,4.551,5.731,5.692
shao,2019-01-19,0,15.271,15.246,15.141
shao,2019-01-20,0,11.250,11.723,11.643
shao,2019-01-21,0,5.628,7.924,7.869
shao,2019-01-22,0,6.558,4.851,4.818
shao,2019-01-23,0,4.097,2.543,2.525
shao,2019-01-24,0,3.176,3.450,3.427
shao,2019-01-25,0,6.605,9.284,9.222
shao,2019-01-26,0,4.884,8.490,8.434
shao,2019-01-27,0,6.537,7.772,7.721
shao,2019-01-28,0,14.470,15.767,15.666
shao,2019-01-29,0,16.493,19.040,18.920
shao,2019-01-30,0,24.200,25.880,25.720
shao,2019-01-31,0,23.401,19.581,19.462
shao,2019-02-02,0,17.225,15.926,15.789
shao,2019-02-03,0,27.466,22.280,22.092
shao,2019-02-04,0,8.832,10.951,10.860
shao,2019-02-05,0,16.571,17.582,17.439
shao,2019-02-06,0,14.975,9.651,9.575
shao,2019-02-07,0,25.790,23.971,23.786
shao,2019-02-08,0,17.248,19.021,18.878
shao,2019-02-09,0,16.497,18.803,18.666
shao,2019-02-10,0,20.140,22.462,22.303
shao,2019-02-11,0,11.960,17.798,17.677
shao,2019-02-13,0,13.573,17.593,17.482
shao,2019-02-14,0,14.527,18.100,17.989
shao,2019-02-15,0,23.270,26.355,26.201
shao,2019-02-16,0,15.964,20.777,20.661
shao,2019-02-17,0,10.317,13.922,13.848
shao,2019-02-18,0,25.554,27.945,27.805
shao,2019-02-19,0,21.880,18.524,18.436
shao,2019-02-20,0,23.957,28.147,28.022
shao,2019-02-21,0,18.498,23.561,23.465
shao,2019-02-22,0,19.338,17.593,17.526
shao,2019-02-23,0,9.714,11.360,11.321
shao,2019-02-24,0,4.847,7.989,7.964
shao,2019-02-25,0,10.726,14.398,14.357
shao,2019-02-26,0,7.438,11.734,11.705
shao,2019-02-27,0,17.621,23.020,22.971
shao,2019-02-28,0,16.058,17.808,17.776
shao,2019-03-01,0,15.587,20.658,20.331
shao,2019-03-02,0,23.795,27.036,26.618
shao,2019-03-03,0,19.002,19.118,18.829
shao,2019-03-04,0,10.777,9.371,9.233
shao,2019-03-05,0,13.536,17.885,17.629
shao,2019-03-06,0,19.874,19.278,19.009
shao,2019-03-07,0,7.404,9.931,9.796
shao,2019-03-08,0,6.770,9.513,9.388
shao,2019-03-09,0,25.135,26.012,25.680
shao,2019-03-10,0,17.224,17.243,17.030
shao,2019-03-12,0,7.155,7.063,6.981
shao,2019-03-13,0,6.370,10.474,10.358
shao,2019-03-14,0,17.303,21.501,21.271
shao,2019-03-15,0,10.264,10.713,10.602
shao,2019-03-16,0,5.190,7.602,7.527
shao,2019-03-17,0,7.048,7.768,7.695
shao,2019-03-18,0,20.797,23.199,22.990
shao,2019-03-19,0,10.187,9.337,9.257
shao,2019-01-01,12,6.948,12.787,12.718
shao,2019-01-02,12,14.008,21.260,21.141
shao,2019-01-03,12,11.558,16.936,16.839
shao,2019-01-06,12,9.498,11.416,11.346
shao,2019-01-07,12,17.594,18.678,18.561
shao,2019-01-08,12,15.058,20.927,20.793
shao,2019-01-09,12,25.216,27.513,27.334
shao,2019-01-10,12,25.033,27.352,27.171
shao,2019-01-11,12,24.389,21.074,20.933
shao,2019-01-13,12,8.530,9.238,9.175
shao,2019-01-14,12,18.088,21.096,20.951
shao,2019-01-15,12,14.883,16.679,16.564
shao,2019-01-16,12,11.408,12.407,12.321
shao,2019-01-17,12,5.154,5.837,5.796
shao,2019-01-18,12,5.946,4.668,4.636
shao,2019-01-19,12,20.072,19.057,18.926
shao,2019-01-20,12,7.294,8.822,8.762
shao,2019-01-21,12,7.654,6.367,6.324
shao,2019-01-22,12,2.756,1.812,1.800
shao,2019-01-23,12,3.788,3.134,3.113
shao,2019-01-24,12,4.539,2.023,2.009
shao,2019-01-25,12,12.135,14.439,14.343
shao,2019-01-26,12,5.754,8.614,8.557
shao,2019-01-27,12,6.532,8.221,8.168
shao,2019-01-28,12,19.198,20.299,20.170
shao,2019-01-29,12,21.406,21.113,20.982
shao,2019-01-30,12,24.336,22.653,22.514
shao,2019-01-31,12,8.433,11.151,11.084
shao,2019-02-02,12,26.682,19.525,19.359
shao,2019-02-03,12,19.467,17.977,17.827
shao,2019-02-04,12,14.216,15.272,15.147
shao,2019-02-05,12,17.506,14.628,14.511
shao,2019-02-06,12,15.756,11.538,11.448
shao,2019-02-07,12,14.095,17.452,17.319
shao,2019-02-08,12,18.152,22.426,22.260
shao,2019-02-09,12,18.704,20.775,20.626
shao,2019-02-10,12,15.770,19.208,19.074
shao,2019-02-11,12,11.489,14.240,14.144
shao,2019-02-12,12,23.166,26.733,26.559
shao,2019-02-13,12,21.804,26.255,26.091
shao,2019-02-14,12,15.687,19.867,19.749
shao,2019-02-15,12,22.437,24.499,24.359
shao,2019-02-16,12,13.624,16.337,16.249
shao,2019-02-17,12,17.990,22.052,21.939
shao,2019-02-18,12,31.378,29.167,29.025
shao,2019-02-19,12,20.401,23.450,23.343
shao,2019-02-20,12,22.724,25.470,25.361
shao,2019-02-21,12,23.218,24.229,24.133
shao,2019-02-22,12,12.279,12.615,12.569
shao,2019-02-23,12,11.858,15.878,15.826
shao,2019-02-24,12,13.766,14.544,14.500
shao,2019-02-25,12,9.639,9.995,9.968
shao,2019-02-26,12,21.108,22.665,22.613
shao,2019-02-27,12,21.399,19.758,19.719
shao,2019-02-28,12,14.533,13.356,13.335
shao,2019-03-01,12,19.535,22.027,21.683
shao,2019-03-02,12,21.702,21.570,21.240
shao,2019-03-03,12,13.088,9.827,9.681
shao,2019-03-04,12,10.983,8.852,8.723
shao,2019-03-05,12,24.675,24.369,24.024
shao,2019-03-06,12,11.558,12.109,11.942
shao,2019-03-07,12,6.084,7.682,7.580
shao,2019-03-08,12,12.178,13.379,13.205
shao,2019-03-09,12,24.508,20.835,20.573
shao,2019-03-10,12,10.033,9.275,9.162
shao,2019-03-11,12,6.664,4.530,4.476
shao,2019-03-12,12,8.233,7.944,7.853
shao,2019-03-13,12,10.092,12.865,12.724
shao,2019-03-14,12,9.444,10.059,9.953
shao,2019-03-15,12,5.785,6.230,6.167
shao,2019-03-16,12,7.693,9.458,9.366
shao,2019-03-17,12,11.865,11.168,11.065
shao,2019-03-18,12,18.569,16.074,15.932
shao,2019-03-19,12,7.029,9.104,9.028
